key;query;HTTP_HOST;REQUEST_TIME
8164_795de5d4d401c3aa2acb33479ced6f9a;SELECT `id_entity` FROM `dnt_vendors` WHEREname_url = 'skeleton';skeleton.localhost;1538599451
1974_097a24c57520d933a5fb3f3b7a516b42;SELECT `layout` FROM `dnt_vendors` WHEREid = '1';skeleton.localhost;1538599451
5313_14c711dc8422de10de72817fff5c62d1;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'partners'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
964_d0c392c8fc686ab64e8ff4c911b1d019;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'contact'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
4351_ec5fa293cf5e1c77d61a3ddca454c7fa;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'eshop'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
6913_dd62564f9f277898f3c6bb6999857f24;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'wp_hotely'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
4715_504d85f8bca90b69d3aa4a85cfd2eeac;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'article_list'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
4611_3d79ce9f18c2cba0a59040c2b2dbab6e;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'homepage'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
6396_0926f186c3cd413267433448c9343a11;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'polls'AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
6207_874953bef30958affed99f0587e104ee;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = ''AND `dnt_posts`.`vendor_id` = '1'GROUP BY `dnt_posts`.`name_url`;skeleton.localhost;1538599451
page_id;tTy5L8wJah;skeleton.localhost;1538599451
session_id;3NDXp7Z8lS;skeleton.localhost;1538599451
3688_097a24c57520d933a5fb3f3b7a516b42;SELECT `layout` FROM `dnt_vendors` WHEREid = '1';skeleton.localhost;1538599451
3316_81c37bb21d3004579fda2eecf2d7db6f;SELECT `id_entity` FROM dnt_posts WHERE `name_url` = 'kontakt' AND vendor_id = '1';skeleton.localhost;1538599451
114_9eb7a73ddf073327dd5b5494f85b8e26;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
8168_c3e4674936a9a77b2354470154b383dc;SELECT value FROM dnt_settings WHERE `key` = 'title' AND `vendor_id` = '1';skeleton.localhost;1538599451
6786_81c37bb21d3004579fda2eecf2d7db6f;SELECT `id_entity` FROM dnt_posts WHERE `name_url` = 'kontakt' AND vendor_id = '1';skeleton.localhost;1538599451
3102_28d6c8cfd092b73c15716d46ec8f176c;SELECT id_entity FROM dnt_post_type WHERE name_url = 'sitemap' AND `vendor_id` = '1';skeleton.localhost;1538599451
5804_c521319dae0a56e866dc1173d59aa650;SELECT * FROM dnt_posts WHERE type = 'sitemap' AND cat_id = '290' AND vendor_id = '1' AND `show` = '1' ORDER BY `order` DESC;skeleton.localhost;1538599451
4604_eec42e0b25ea92a1fbee2c27fad557f3;SELECT * FROM dnt_translates WHERE type = 'static' AND vendor_id = '1';skeleton.localhost;1538599451
6983_22c73c29a4f69411dfdc8129b9508b31;SELECT * FROM dnt_settings WHERE `vendor_id` = '1';skeleton.localhost;1538599451
694_9eb7a73ddf073327dd5b5494f85b8e26;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
3117_a62a8828f1dcd99bde41264d0f3ba8f8;SELECT img FROM dnt_posts WHERE `id_entity` = '14155' AND vendor_id = '1';skeleton.localhost;1538599451
4161_097a24c57520d933a5fb3f3b7a516b42;SELECT `layout` FROM `dnt_vendors` WHEREid = '1';skeleton.localhost;1538599451
5128_c3e4674936a9a77b2354470154b383dc;SELECT value FROM dnt_settings WHERE `key` = 'title' AND `vendor_id` = '1';skeleton.localhost;1538599451
629_a31b1f2a274c00e360764a924d54eaa5;SELECT value FROM dnt_settings WHERE `key` = 'keywords' AND `vendor_id` = '1';skeleton.localhost;1538599451
611_dbbf2e44ebe994fed8d03fa43129ba94;SELECT value FROM dnt_settings WHERE `key` = 'description' AND `vendor_id` = '1';skeleton.localhost;1538599451
1702_8ac3ccfd3ee877eb337d821656b72cd8;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2291_5d559f32a6f91c320e197af5b6009152;SELECT perexFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
335_a5f27b3774c5a31ed0b244d246879b59;SELECT contentFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
6498_3f75affc06493bc3394c02aba89177fd;SELECT datetime_publishFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2322_134df6870e60216eb9568a4a39d701e0;SELECT serviceFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
6826_3094f89329f282a8ed0aac89b013f63a;SELECT service_idFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
3094_f638f2614dd00a00601c5d13460e79ef;SELECT tagsFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
4148_f638f2614dd00a00601c5d13460e79ef;SELECT tagsFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
7613_097a24c57520d933a5fb3f3b7a516b42;SELECT `layout` FROM `dnt_vendors` WHEREid = '1';skeleton.localhost;1538599451
2971_097a24c57520d933a5fb3f3b7a516b42;SELECT `layout` FROM `dnt_vendors` WHEREid = '1';skeleton.localhost;1538599451
6322_c370595262b1d455578d49461430b6f2;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'home' AND`type` = 'static';skeleton.localhost;1538599451
3632_f5a661fa218d85ad96cbc264f118fdff;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'hladat' AND`type` = 'static';skeleton.localhost;1538599451
2804_2134aef7460d0a6cbba03944f7ec016e;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'prihlasit' AND`type` = 'static';skeleton.localhost;1538599451
3646_ca224e1c17ea94f37ae73bd2fc955b80;SELECT * FROM dnt_languages WHERE `show` = '1' AND vendor_id = '1';skeleton.localhost;1538599451
9621_923e8493295cd19f96d00a0ca46882dc;SELECT value FROM dnt_settings WHERE `key` = 'logo_firmy' AND `vendor_id` = '1';skeleton.localhost;1538599451
489_9de2dcd188fc1933979b4e777df52a38;SELECT name FROM dnt_uploads WHERE `id_entity` = '1676';skeleton.localhost;1538599451
3012_28d6c8cfd092b73c15716d46ec8f176c;SELECT id_entity FROM dnt_post_type WHERE name_url = 'sitemap' AND `vendor_id` = '1';skeleton.localhost;1538599451
5295_c521319dae0a56e866dc1173d59aa650;SELECT * FROM dnt_posts WHERE type = 'sitemap' AND cat_id = '290' AND vendor_id = '1' AND `show` = '1' ORDER BY `order` DESC;skeleton.localhost;1538599451
9660_ebeb17bf7bfd5c226c12b5e3b6e4b2f7;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13289' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
5997_ebeb17bf7bfd5c226c12b5e3b6e4b2f7;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13289' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
1843_f21ac736b066c1c243737267049af923;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13289' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
5828_8248cb3e6b3d884590d5eaf1cf42243f;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13349' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
5369_8248cb3e6b3d884590d5eaf1cf42243f;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13349' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
1368_a7e9013a1d16bb90a2148de7abdbe0cb;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13349' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
796_afa84a4e3ccbf56fa7c6dbcc834f5aaf;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13357' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
356_afa84a4e3ccbf56fa7c6dbcc834f5aaf;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13357' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
9396_5cb06ea8be898e1eb22e7ffc83308b7e;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13357' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2788_4c71b61fe5a59323dcd8ec8efbf67feb;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13354' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
5048_4c71b61fe5a59323dcd8ec8efbf67feb;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13354' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
8692_e7c3671b807ae28690b3ff903dded13f;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13354' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
7842_b03929ff7f7abe04b97ec25634078f83;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13575' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
4528_b03929ff7f7abe04b97ec25634078f83;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13575' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2716_b23652d5726481ba635719fd904d6e04;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13575' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2343_42e6c5068e3fbe94edb541c3cc296a15;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13365' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
7313_42e6c5068e3fbe94edb541c3cc296a15;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13365' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
894_2dbb8051e9df4e64712189431697b9fc;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13365' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2217_575c214502df0b102c580eaa132a3ce3;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13368' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
4064_575c214502df0b102c580eaa132a3ce3;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13368' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
7272_1ee155b6f771dc1eed4ad4e5d5c1aa2c;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13368' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
6475_8ac3ccfd3ee877eb337d821656b72cd8;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
5755_8ac3ccfd3ee877eb337d821656b72cd8;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
9019_9eb7a73ddf073327dd5b5494f85b8e26;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14155' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
8633_7bf3b762a39b905aacb306a212adaf6a;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'sidlo' AND`type` = 'static';skeleton.localhost;1538599451
3849_6d2f846435b29037033aca8df8749a66;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'kontakt' AND`type` = 'static';skeleton.localhost;1538599451
7303_569ce94ab1b16b37421070adc3814a3f;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'meno' AND`type` = 'static';skeleton.localhost;1538599451
1556_8cf86291d750b74d7bec82f554d28e22;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'ulica' AND`type` = 'static';skeleton.localhost;1538599451
329_80086dd4434fb95196a7e8bab3627145;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'mesto' AND`type` = 'static';skeleton.localhost;1538599451
3756_0458950e172b1c13f64663a60217b4f0;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'email' AND`type` = 'static';skeleton.localhost;1538599451
6237_7e3513b135f587ab7956320b1fddf24b;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'tel_c' AND`type` = 'static';skeleton.localhost;1538599451
7398_deb43a75b2b1c99611c560762f579014;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'pobocka' AND`type` = 'static';skeleton.localhost;1538599451
7175_2403279d5456cd01a6788e20471bdce0;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'dalsie_informacie' AND`type` = 'static';skeleton.localhost;1538599451
4478_6d59e04ddf56eaaf0e7e2e56c2ae85e0;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'dalsie_moznosti' AND`type` = 'static';skeleton.localhost;1538599451
9509_6ef138023dc7046f80f3c3a6169d7950;SELECT name_urlFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13071' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
4576_0f251d7925d21736a175c3f575c485b4;SELECT nameFROM `dnt_posts` WHERE `dnt_posts`.id_entity = '13071' AND `dnt_posts`.vendor_id = '1';skeleton.localhost;1538599451
2765_6d2f846435b29037033aca8df8749a66;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'kontakt' AND`type` = 'static';skeleton.localhost;1538599451
2681_5b05ea1254347049ca0013dee802ac99;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'ustredie' AND`type` = 'static';skeleton.localhost;1538599451
6442_7e3513b135f587ab7956320b1fddf24b;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'tel_c' AND`type` = 'static';skeleton.localhost;1538599451
3930_0458950e172b1c13f64663a60217b4f0;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'email' AND`type` = 'static';skeleton.localhost;1538599451
6064_d97499d8af88749a8a7cf92827603f1b;SELECT `translate` FROM `dnt_translates` WHERE`parent_id` = '0' AND`vendor_id` = '1' AND`lang_id` = 'sk' AND`translate_id` = 'socialne_siete' AND`type` = 'static';skeleton.localhost;1538599451